"HAGRID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common name","Female_maturity","Male_maturity","Gestation","Weaning","Litter_size","Litters_pa","Interbirth_interval","Birth_weight","Weaning_weight","Adult_weight","Growth_rate","Maximum_longevity","Source","Specimen_origin","Sample_size","Data_quality","IMR","MRDT","Metabolic_rate","Body_mass","Temperature","References"
2012,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Alces","alces","Moose",751,612,243,100,1.3,1,365,12844,94000,386000,0.0039,NA,"","unknown","medium","low",NA,NA,286.847,325000,311.75,"1,36,420,434,441,455,538,671,676,677,680,731,892,1135,1143"
2013,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Axis","axis","Chital",766,913,226,122,1.03,NA,426,3144,NA,36000,NA,20.8,"671","captivity","large","high",NA,NA,NA,NA,312.35,"455,671,951,996"
2014,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Axis","calamianensis","Calamian deer",304,NA,224,NA,2,NA,NA,NA,NA,40500,NA,17.2,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"671,730,978,1308"
2015,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Axis","kuhlii","Bawean deer",304,NA,227,NA,1.2,1.3,NA,NA,NA,55000,NA,17.8,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"671,730,978,1308"
2016,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Axis","porcinus","Hog deer",304,NA,232,182,1,NA,NA,2532,NA,43000,NA,22.9,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,542,610,671"
2017,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Blastocerus","dichotomus","Marsh deer",NA,NA,270,NA,1,1,NA,4200,NA,102500,NA,NA,"","unknown","tiny","low",NA,NA,NA,NA,NA,"455,542,610,671"
2018,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Capreolus","capreolus","Western roe deer",413,655,153,NA,1.6,1,365,1010,NA,21666.7,NA,17.5,"671","captivity","medium","acceptable",NA,NA,46.347,21500,311.15,"36,86,420,455,542,610,671,676,677,680,800,882,1135,1143,1150,1206,1389"
2019,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Capreolus","pygargus","Eastern roe deer",413,655,294,137,2,1,NA,1750,28750,39450,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"610,671,1308"
2020,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","elaphus","Red deer",852,730,245,NA,1,0.9,NA,10100,NA,2e+05,0.006,31.5,"671","captivity","large","high",NA,NA,112.43,67000,308.35,"36,86,145,146,147,434,455,671,676,677,680,731,789,790,791,900,1009,1135,1143,1150,1389"
2021,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Cervus","nippon","Sika deer",500,500,210,172,1,1,NA,5750,28590,42000,NA,26.3,"671","captivity","large","high",NA,NA,NA,NA,312.95,"434,455,610,671,677,680,999,1135"
2022,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Dama","dama","Fallow deer",487,507,233,183,1,1,365,4500,22570,70000,NA,27,"1306","captivity","large","acceptable",NA,NA,NA,NA,NA,"86,179,180,434,455,542,610,671,677,680,1143,1306"
2023,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Elaphodus","cephalophus","Tufted deer",639,730,180,NA,1,NA,NA,NA,NA,33500,NA,22.7,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"448,455,671"
2024,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Elaphurus","davidianus","Pere Davids deer	821	1186	288	167	1	1	360	11000		186500		27.5	671	captivity	large	high						434,455,542,547,610,671,677
02025	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Hippocamelus	antisensis	Taruca, or Guemals			255		1					45000				unknown	small	low						455,542,610,671
02026	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Hippocamelus	bisulcus	Chilean guemal			198		1	1		3576		70000				unknown	small	low						610,671,978
02027	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Hydropotes	inermis	Chinese water deer	183		190		2.7			1042		11500		13.9	671	captivity	large	acceptable					311.45	434,455,671,677,1034
02028	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Mazama	americana	Red brocket	395	365	225	182	1.3	1		538.5		33000		17.1	671	captivity	medium	acceptable						434,455,542,610,671,677,978
02029	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Mazama	gouazoubira	Gray brocket	395	365	212		1			919		17000		14.8	671	captivity	small	acceptable						434,455,542,671
02030	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	crinifrons	Black muntjac			196		1					18590				unknown	small	low						671,978
02031	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Muntiacus	feae	Feas muntjac",NA,NA,196,NA,1.2,NA,NA,NA,NA,22000,NA,NA,"","unknown","small","low",NA,NA,NA,NA,NA,"671,730,978"
2032,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","muntjak","Indian muntjac",272,332,210,61,1.17,NA,241,1223,NA,21000,NA,18.8,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,448,455,487,542,671,677,1136"
2033,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Muntiacus","reevesi","Reevess muntjac	274		199		1	1.5	215	1050		18000		23.2	671	captivity	large	high						434,455,610,671,677,1136,1142
02034	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus	hemionus	Mule deer	478	503	207	132	1.5	1	365	2950	23100	57000	0.0057	22	671	captivity	medium	acceptable					313.15	434,455,671,731,1070,1135,1143
02035	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Odocoileus	virginianus	White-tailed deer	309	417	198	129	2	1	304	3000	36000	87000	0.007	23	956	captivity	large	high			123.447	61862.5	312.15	36,86,420,434,441,455,610,677,680,731,956,1143
02036	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Ozotoceros	bezoarticus	Pampas deer	365		213	167	1	1	330	2100		32500		21.9	671	captivity	tiny	acceptable					310.65	434,455,542,610,671,1039
02037	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Przewalskium	albirostre	Thorolds deer",730,NA,253,NA,1,1,NA,NA,NA,135000,NA,21.3,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,671"
2038,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Pudu","puda","Southern pudu",274,320,200,61,1,NA,NA,900,NA,10000,0.0186,18.3,"956","captivity","medium","acceptable",NA,NA,NA,NA,NA,"86,434,448,455,610,677,680,731,956"
2039,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rangifer","tarandus","Caribou, or Reindeer",662,680,228,NA,1,1,365,6500,NA,101250,0.0047,21.8,"956","captivity","large","high",NA,NA,119.66,85000,310.35,"36,344,393,434,441,455,548,549,731,951,956,1011,1135,1143,1356,1389"
2040,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rucervus","duvaucelii","Barasingha",1095,NA,250,NA,1,NA,NA,NA,NA,170000,NA,24.5,"671","captivity","large","high",NA,NA,NA,NA,NA,"434,455,610,671,677"
2041,"Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Rucervus","eldii","Elds deer	508		241	240	1	1	372	4750		122500		20.5	671	captivity	large	high						434,455,610,671,677,951,1142
02042	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Rusa	alfredi	Visayan spotted deer	595		243							46475		18.5	671	captivity	medium	acceptable						671,978,1308
02043	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Rusa	marianna	Philippine deer										50000				unknown	small	low						434,671
02044	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Rusa	timorensis	Timor deer	464		251	228	1	1	366			63000		21.1	671	captivity	medium	acceptable						434,455,671
02045	Animalia	Chordata	Mammalia	Artiodactyla	Cervidae	Rusa	unicolor	Sambar	650		232	213	1	1		10000		185000		26.4	671	captivity	large	acceptable						434,455,542,610,671,677
02046	Animalia	Chordata	Mammalia	Artiodactyla	Giraffidae	Giraffa	camelopardalis	Giraffe	1278	1644	457		1	0.5	620	58500		800000		39.5	671	captivity	large	high					310.25	434,436,455,610,671,677,680,827,1035,1136,1351
02047	Animalia	Chordata	Mammalia	Artiodactyla	Giraffidae	Okapia	johnstoni	Okapi	578	790	458	194	1	0.8		16000	77000	225000		33.5	671	captivity	medium	acceptable					311.22	434,455,610,671,680,1072
02048	Animalia	Chordata	Mammalia	Artiodactyla	Hippopotamidae	Hexaprotodon	liberiensis	Pygmy hippopotamus	1278	1644	199	198	1	0.4		4900		215000		42.3	671	captivity	medium	acceptable						434,455,610,671,1136
02049	Animalia	Chordata	Mammalia	Artiodactyla	Hippopotamidae	Hippopotamus	amphibius	Hippopotamus	1279	1279	234	341	1	0.6	563	40000	237500	3750000		61.2	671	captivity	large	acceptable	0.01	7			308.55	2,81,434,455,610,671,676,677,680,1038,1143
02050	Animalia	Chordata	Mammalia	Artiodactyla	Moschidae	Moschus	berezovskii	Chinese forest musk deer	540	540	197		1	1		524		12000				unknown	small	low						434,455,674,676,978
02051	Animalia	Chordata	Mammalia	Artiodactyla	Moschidae	Moschus	chrysogaster	Alpine musk deer	639		188		1	1		800		11000				unknown	tiny	low						455,610,674,978
02052	Animalia	Chordata	Mammalia	Artiodactyla	Moschidae	Moschus	moschiferus	Siberian musk deer	473		162	106	1.5	1		458.75		10000				unknown	small	low						434,455,542,610,671,677,680
02053	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Babyrousa	babyrussa	Babirusa	548	548	153	213	1.3	2		715		71500		22.9	671	captivity	medium	acceptable						1,434,455,610,671
02054	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Hylochoerus	meinertzhageni	Giant forest hog	365	517	132	68	5	1	365	1250		202500				unknown	tiny	low						434,453,455,542,610
02055	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Phacochoerus	africanus	Wart hog	578	578	164	84	3	1.5	426	660		100000		30	1306	captivity	large	acceptable						434,455,542,671,1306
02056	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Potamochoerus	larvatus	Bushpig	1096	1096	122		2.7					87500				unknown	tiny	low						434,671,978,1308
02057	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Potamochoerus	porcus	Red river hog	1096	1096	122	91	3		365	775		88000	0.0099	22	671	captivity	large	high						434,455,542,610,671,677,680,731,978
02058	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	barbatus	Bearded pig	362		122		4	1				102750		16.2	671	captivity	medium	acceptable						455,542,610,671,978,1308
02059	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	salvanius	Pygmy hog	700	700	108		3			191.5		8000		14	671	captivity	small	acceptable						434,455,542,573,671
02060	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	scrofa	Wild boar	334	768	115		7	1.5	230	960		130000	0.0095	27	671	captivity	large	high			104.15	135000	312.15	36,81,189,318,319,434,441,455,542,671,731,978,998,1136,1143,1207,1389
02061	Animalia	Chordata	Mammalia	Artiodactyla	Suidae	Sus	verrucosus	Javan pig	274		120		6			1000		76000		17	671	captivity	small	acceptable						434,542,671
02062	Animalia	Chordata	Mammalia	Artiodactyla	Tayassuidae	Catagonus	wagneri	Chacoan peccary	1096		152		2.4			610		34750				unknown	small	low						434,455,671,978
02063	Animalia	Chordata	Mammalia	Artiodactyla	Tayassuidae	Pecari	tajacu	Collared peccary	329	358	145	49	2	2	155	700	4881	20200		31.5	671	captivity	large	high			33.165	20500	310.65	36,420,434,455,671,978
02064	Animalia	Chordata	Mammalia	Artiodactyla	Tayassuidae	Tayassu	pecari	White-lipped peccary	548	548	158	50	2			700		22000		28.5	671	captivity	medium	acceptable					311.65	434,455,542,610,671,1010
02065	Animalia	Chordata	Mammalia	Artiodactyla	Tragulidae	Hyemoschus	aquaticus	Water chevrotain	403	403	175	180	1.25	1				11000				unknown	small	low						434,455,573,610,680
02066	Animalia	Chordata	Mammalia	Artiodactyla	Tragulidae	Moschiola	meminna	Indian spotted chevrotain			150		1.5			319		2450		14.5	671	captivity	small	acceptable						434,455,610,671
02067	Animalia	Chordata	Mammalia	Artiodactyla	Tragulidae	Tragulus	javanicus	Lesser mouse-deer	167	167	144	84	1			370		2850		14	671	captivity	medium	acceptable			4.883	1615.5	311.55	36,434,455,542,610,671,677,680,951,978,1032
02068	Animalia	Chordata	Mammalia	Artiodactyla	Tragulidae	Tragulus	napu	Greater mouse-deer	137	135	153	91	1	1	152	373		6500		16.7	671	captivity	medium	acceptable						434,455,610,671,677,978
02069	Animalia	Chordata	Mammalia	Carnivora	Ailuridae	Ailurus	fulgens	Red panda	550	550	116	137	2	1	365	100	1140	4325	0.009	19	671	captivity	large	high			4.898	5740	310.75	36,420,434,455,610,671,680,731,1136
02070	Animalia	Chordata	Mammalia	Carnivora	Canidae	Atelocynus	microtis	Short-eared dog										9500		11.9	671	captivity	small	acceptable						434,671
02071	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	adustus	Side-striped jackal	274	274	64	42	4	2				10250		13.7	671	captivity	small	acceptable						434,455,671
02072	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	aureus	Golden jackal	334	334	63	75	3	1	365	207.5		11000		18.8	671	captivity	medium	acceptable					311.95	434,455,671,1033
02073	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	familiaris	Domestic dog	510	510	63		6					40000	0.0244	27	1330	captivity	large	acceptable	0.02	3				2,18,75,121,199,200,201,202,203,204,205,206,207,208,209,210,423,431,434,436,481,486,488,521,715,726,731,742,758,765,787,872,901,931,980,981,983,1121,1132,1136,1140,1141,1208,1242,1256,1264,1270,1315,1326,1327,1328,1329,1330
02074	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	latrans	Coyote	274	274	63	60	6	1	365	250	1517	13250	0.0183	21.8	671	captivity	medium	acceptable			19.423	10148.9	310.15	36,420,434,455,538,610,671,680,731
02075	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	lupus	Gray wolf	669	669	62	47	6	0.8	365	450	5250	26625	0.0177	20.6	671	captivity	large	high					311.45	434,455,671,676,680,731,817,923,1017,1143,1188
02076	Animalia	Chordata	Mammalia	Carnivora	Canidae	Canis	mesomelas	Black-backed jackal	309	251	60	60	4	1	274	159		10250	0.0149	16.7	671	captivity	medium	acceptable			21.533	7720	311.15	36,420,434,455,610,671,731
02077	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cerdocyon	thous	Crab-eating fox	274	274	55	90	4	1.9	243	140		6500	0.0166	12.7	671	captivity	small	acceptable			8.502	5444	311.35	36,420,434,455,610,671,680,731
02078	Animalia	Chordata	Mammalia	Carnivora	Canidae	Chrysocyon	brachyurus	Maned wolf	730		64	227	3			368		21500	0.0116	16.8	671	captivity	medium	acceptable						434,455,542,610,671,731
02079	Animalia	Chordata	Mammalia	Carnivora	Canidae	Cuon	alpinus	Dhole	365	365	61	58	5	1	365	275	2350	15750		16.1	671	captivity	medium	acceptable						434,455,610,671
02080	Animalia	Chordata	Mammalia	Carnivora	Canidae	Lycalopex	culpaeus	Culpeo	365		61	61	4	1	365	168		13000		13.1	671	captivity	small	acceptable						434,455,610,671,978
02081	Animalia	Chordata	Mammalia	Carnivora	Canidae	Lycalopex	griseus	Argentinian gray fox			56		4.2					3990		10.9	671	captivity	small	acceptable						434,610,671
02082	Animalia	Chordata	Mammalia	Carnivora	Canidae	Lycalopex	gymnocercus	Pampas fox	304		57		4		365			8500		13.7	671	captivity	small	acceptable						434,455,610,671,978
02083	Animalia	Chordata	Mammalia	Carnivora	Canidae	Lycalopex	sechurae	Sechuran fox										4000		9.9	671	captivity	tiny	acceptable						434,671,730
02084	Animalia	Chordata	Mammalia	Carnivora	Canidae	Lycalopex	vetulus	Hoary fox	276	274	56		3		365			5350		12.6	671	captivity	tiny	acceptable						671,730,978,1308
02085	Animalia	Chordata	Mammalia	Carnivora	Canidae	Lycaon	pictus	African wild dog	639	639	72	91	8	1	362	318		26500		17	671	captivity	large	high			33.01	8750		36,434,455,671
02086	Animalia	Chordata	Mammalia	Carnivora	Canidae	Nyctereutes	procyonoides	Raccoon dog	304	304	61	47	6	1	365	75	825	6500		16.6	671	captivity	medium	acceptable					311.15	434,455,532,610,671,680,1029
02087	Animalia	Chordata	Mammalia	Carnivora	Canidae	Otocyon	megalotis	Bat-eared fox	365		68	105	4	2	182	122		4150		17	671	captivity	medium	acceptable						434,455,542,610,671,817
02088	Animalia	Chordata	Mammalia	Carnivora	Canidae	Speothos	venaticus	Bush dog	304	365	68	101	4	2	249	160		6000		14.1	671	captivity	medium	acceptable						434,455,610,671
02089	Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon	cinereoargenteus	Gray fox	345	365	57	55	4	1	365	95	519.7	4750	0.0127	16.2	671	captivity	medium	acceptable						434,455,538,610,671,676,680,731,817
02090	Animalia	Chordata	Mammalia	Carnivora	Canidae	Urocyon	littoralis	Island gray fox	365		52	61	2.6	1	365	100		1890.7				unknown	tiny	low						538,610,671,978
02091	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	bengalensis	Indian fox			50		4	1	365	58.5		2375				unknown	small	low						434,455,542
02092	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	cana	Blanfords fox",304,304,55,46,2,NA,NA,29,NA,1000,NA,NA,"","unknown","small","low",NA,NA,NA,NA,311.65,"434,542,610,1032"
2093,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","chama","Cape fox",274,274,51,NA,4,NA,NA,NA,NA,4000,NA,NA,"","unknown","tiny","low",NA,NA,NA,NA,NA,"434,542"
2094,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","corsac","Corsac fox",504,NA,53,28,4.7,NA,365,62.5,NA,2700,NA,13,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"455,610,671,680,978"
2095,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","lagopus","Arctic fox",304,304,52,51,9,1,365,70,NA,5200,NA,16.3,"671","captivity","medium","acceptable",NA,NA,7.665,3600,311.75,"36,420,434,455,610,671,676,680"
2096,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","macrotis","Kit fox",365,365,54,NA,4,NA,365,40,NA,2500,NA,15.8,"671","captivity","small","acceptable",NA,NA,4.928,1769,311.15,"420,434,671,978,1308"
2097,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","pallida","Pale fox",313,274,52,NA,4,NA,NA,75,NA,2800,NA,16,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"434,542,671,730,1308"
2098,"Animalia","Chordata","Mammalia","Carnivora","Canidae","Vulpes","rueppellii","Ruppells sand fox	365		53		2					3200		14.3	671	captivity	medium	acceptable						455,572,671,1308
02099	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	velox	Swift fox	365	365	55	46	4.5	1	365	39.65		2400	0.0315	15.9	671	captivity	medium	acceptable			4.948	1769		36,434,441,455,538,542,610,671,680,731,817
02100	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	vulpes	Red fox	304	304	52	48	5	1	365	100	1397	4131.7	0.0177	21.3	671	captivity	medium	acceptable			13.731	4580.3	311.85	36,420,434,455,671,730,731
02101	Animalia	Chordata	Mammalia	Carnivora	Canidae	Vulpes	zerda	Fennec	274	274	51	66	2.2	1	365	26.28		1250		16.3	671	captivity	medium	acceptable			2.693	1159.2	311.95	36,420,434,455,671,1142
02102	Animalia	Chordata	Mammalia	Carnivora	Eupleridae	Cryptoprocta	ferox	Fossa	1496		90	129	3	1		100		9500	0.0038	23.1	671	captivity	medium	acceptable						434,455,610,671,680,731,978
02103	Animalia	Chordata	Mammalia	Carnivora	Eupleridae	Fossa	fossana	Malagasy civet	728		82	76	1		365	67.5		1540		21.4	671	captivity	small	acceptable			5.02262	2260	311.05	36,420,434,455,610,671,680,817
02104	Animalia	Chordata	Mammalia	Carnivora	Eupleridae	Galidia	elegans	Ring-tailed mongoose	737		72	60	1	1	365	50	183	800	0.0093	26	671	captivity	small	acceptable						434,455,610,671,680,731
02105	Animalia	Chordata	Mammalia	Carnivora	Eupleridae	Mungotictis	decemlineata	Narrow-striped mongoose	742		99	39	1			50		700				unknown	tiny	low						434,455,610,671,680
02106	Animalia	Chordata	Mammalia	Carnivora	Felidae	Acinonyx	jubatus	Cheetah	456	456	88	107	3	0.7	537	489	1940	53500		20.5	671	captivity	large	high			61.77	38446.1	312.15	36,420,434,455,610,671,680,817,1142
02107	Animalia	Chordata	Mammalia	Carnivora	Felidae	Caracal	caracal	Caracal	456	456	74	122	3		365	165		16000	0.0096	20.3	671	captivity	medium	acceptable						434,455,671,680,731,817,1142
02108	Animalia	Chordata	Mammalia	Carnivora	Felidae	Catopuma	temminckii	Asiatic golden cat	639		95		1			250		13500		23	671	captivity	medium	acceptable						434,455,671
02109	Animalia	Chordata	Mammalia	Carnivora	Felidae	Felis	catus	Domestic cat	289	304	65	56	4			97.5		3900		30		captivity	large	questionable					311.25	120,121,122,123,124,125,434,551,709,715,1020,1308,1395
02110	Animalia	Chordata	Mammalia	Carnivora	Felidae	Felis	chaus	Jungle cat	335		60	90	3	2	112	131	2212.5	10000	0.0165	20	671	captivity	medium	acceptable						434,455,671,731
02111	Animalia	Chordata	Mammalia	Carnivora	Felidae	Felis	manul	Pallas cat",365,NA,72,NA,4.1,NA,NA,89,NA,3500,NA,15.9,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,671"
2112,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","margarita","Sand cat",274,NA,67,NA,4.5,2,198,55.5,NA,2750,0.0255,13.9,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,610,671,731,978"
2113,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","nigripes","Black-footed cat",445,434,66,NA,2,4,228,72.4,NA,2125,NA,15.6,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,550,671,978"
2114,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Felis","silvestris","Wild cat",304,304,64,87,3.7,2.3,114,100,643,5500,0.0113,19,"671","captivity","medium","acceptable",NA,NA,NA,NA,NA,"434,455,542,671,731"
2115,"Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","colocolo","Colocolo",NA,NA,NA,NA,2.5,NA,NA,NA,NA,2950,NA,19.6,"671","captivity","small","acceptable",NA,NA,NA,NA,NA,"610,671"
